sender,receiver,receiver_2,event_day,rec_pub_day,rec_pub_year,rec_pub_day_2,rec_pub_year_2,lag,lag_2,jac_sim,jac_sim_2,cumu_cit_rec,cumu_cit_rec_2,rec_outd,rec_outd_2,tfe,tfe_2,sim,sim_2
7354035,5020784,5029216,11786,5633,1991,5661,1991,6153,6125,0.0,0.0,33,26.0,3,3,21,217.0,0.591590940952301,0.18233175575733185
7356343,6928101,4266295,11786,10813,2005,1951,1981,973,9835,0.5,1.0,5,5.0,7,2,182,1281.0,0.4012925922870636,0.25563332438468933
7358615,6673697,4463430,11793,10232,2004,3134,1984,1561,8659,1.0,0.0,10,22.0,7,10,77,3276.0,0.5427895784378052,0.3167014420032501
7356880,6128122,4231103,11793,9042,2000,1762,1980,2751,10031,0.0,0.0,40,8.0,5,1,154,770.0,0.3698502779006958,0.20695336163043976
7360007,6882082,6532849,11793,10701,2005,9938,2003,1092,1855,0.5,0.0,4,2.0,10,3,21,546.0,0.5577744245529175,0.23908531665802002
7358007,5156930,7060414,11793,6137,1992,11121,2006,5656,672,0.3333333333333333,0.0,5,3.0,2,15,1106,133.0,0.6301835179328918,0.3385893404483795
7361181,6287322,4324787,11800,9385,2001,2294,1982,2415,9506,1.0,0.5,7,4.0,78,2,637,2611.0,0.5215542316436768,0.1459684818983078
7363650,6304881,4509498,11800,9420,2001,3386,1985,2380,8414,0.0,0.0,42,2.0,36,4,7,6209.0,0.4082431495189667,0.2670694887638092
7365186,5451514,4154175,11807,7201,1995,1230,1979,4606,10577,0.5,0.0,47,2.0,3,1,147,5656.0,0.5332704782485962,0.10441182553768158
7365752,4481594,4566199,11807,3232,1984,3680,1986,8575,8127,0.6666666666666666,0.0,58,12.0,2,1,133,1547.0,0.5321848392486572,0.18959344923496246
7365100,6187823,5544915,11807,9175,2001,7530,1996,2632,4277,0.3333333333333333,0.0,47,10.0,7,9,7,189.0,0.5273081064224243,0.1011175587773323
7366606,5892463,5196880,11807,8496,1999,6291,1993,3311,5516,0.0,0.0,24,13.0,7,4,105,21.0,0.5913239121437073,0.21533545851707458
7364042,5397413,5089716,11807,7012,1995,5892,1992,4795,5915,0.0,0.0,36,3.0,19,9,98,3766.0,0.3080955743789673,0.019892871379852295
7365680,5014066,5705950,11807,5605,1991,8041,1998,6202,3766,1.0,0.0,60,9.0,16,10,231,189.0,0.38337814807891846,0.1320168524980545
re40279,5058605,4492277,11807,5773,1991,3295,1985,6034,8512,1.0,0.0,44,7.0,8,2,42,7.0,0.5331449508666992,0.08873678743839264
7364918,3999946,6221496,11807,362,1976,9245,2001,11445,2562,0.3333333333333333,0.0,90,3.0,1,12,175,637.0,0.36394351720809937,0.25195831060409546
7365057,6927291,4052251,11807,10813,2005,642,1977,994,11165,0.0,0.0,1,7.0,17,1,994,2051.0,0.5364550948143005,-0.049946680665016174
7366606,6664922,4635915,11807,10211,2003,4030,1987,1596,7777,0.5,0.0,14,5.0,13,1,14,637.0,0.3552837669849396,0.021932872012257576
7364176,4865350,7011038,11807,5003,1989,11030,2006,6804,777,1.0,0.0,4,1.0,6,32,1036,777.0,0.6316853761672974,0.25155842304229736
7369550,6052751,4228551,11814,8874,2000,1755,1980,2940,10059,0.5,0.0,20,2.0,10,2,119,4305.0,0.45671987533569336,0.13745702803134918
7367684,6233971,5015335,11814,9273,2001,5612,1991,2541,6202,0.0,0.0,9,2.0,15,1,112,2555.0,0.5235440135002136,0.12838518619537354
7371174,6217022,6768892,11821,9238,2001,10435,2004,2583,1386,0.5,0.0,9,7.0,14,3,154,217.0,0.35781508684158325,0.40851065516471863
7372036,4744768,5374899,11821,4520,1988,6928,1994,7301,4893,0.0,0.0,20,2.0,14,1,1456,7.0,0.3773886561393738,0.25163722038269043
7371338,6645452,6666885,11821,10176,2003,10218,2003,1645,1603,0.0,0.0,4,7.0,30,7,70,245.0,0.42597007751464844,-0.1544160395860672
7373490,5822603,4489634,11821,8321,1998,3281,1984,3500,8540,1.0,0.0,23,8.0,5,1,14,49.0,0.4243197441101074,0.22440330684185028
7373644,5961596,6975823,11821,8678,1999,10939,2005,3143,882,1.0,0.0,27,3.0,4,8,14,336.0,0.4509375989437103,0.2032572478055954
7371162,6585584,4468683,11821,10043,2003,3162,1984,1778,8659,0.5,0.0,2,6.0,6,2,1099,4746.0,0.7347778081893921,0.29144731163978577
7376432,5220366,4712522,11828,6375,1993,4366,1987,5453,7462,0.0,0.0,49,3.0,4,9,7,6790.0,0.4949152171611786,0.16160893440246582
7375864,6564028,5345264,11828,9994,2003,6823,1994,1834,5005,0.0,1.0,2,19.0,5,6,392,105.0,0.5013106465339661,0.3394208252429962
7376410,4612518,4456418,11828,3911,1986,3099,1984,7917,8729,1.0,0.0,61,8.0,6,2,119,3136.0,0.4248078763484955,0.19747066497802734
7373743,6302555,4171646,11828,9420,2001,1391,1979,2408,10437,0.0,0.0,10,11.0,3,1,112,4480.0,0.7086564302444458,0.14342240989208221
7375539,5456001,5592357,11828,7222,1995,7677,1997,4606,4151,0.0,0.0,34,10.0,5,19,35,1267.0,0.5747894048690796,0.34785038232803345
7379555,5259032,7229882,11835,6515,1993,11485,2007,5320,350,1.0,0.0,49,1.0,20,9,378,350.0,0.43599480390548706,0.27749988436698914
7377450,5344069,5558213,11835,6823,1994,7572,1996,5012,4263,0.0,0.0,23,4.0,8,3,308,1134.0,0.4709676504135132,0.1809210479259491
7380008,5678041,5579779,11835,7957,1997,7642,1996,3878,4193,1.0,0.0,287,5.0,2,26,21,406.0,0.5432438850402832,0.17009682953357697
7378675,6211526,4191762,11835,9224,2001,1524,1980,2611,10311,0.0,0.0,10,5.0,11,1,287,3430.0,0.36055415868759155,0.1675950437784195
7377076,7032417,5008607,11835,11072,2006,5584,1991,763,6251,1.0,0.0,1,3.0,5,4,763,84.0,0.5811047554016113,0.29747992753982544
7379883,6121819,4538464,11835,9028,2000,3533,1985,2807,8302,1.0,0.0,53,6.0,1,3,0,2800.0,0.36921167373657227,0.04269690439105034
7383333,5088045,5201901,11842,5885,1992,6312,1993,5957,5530,1.0,0.0,94,26.0,8,6,0,210.0,0.2946157157421112,0.14451730251312256
7381394,6800388,6191759,11842,10505,2004,9182,2001,1337,2660,0.0,0.0,2,4.0,4,40,413,63.0,0.6214403510093689,-0.031621940433979034
7382660,6522580,7099499,11842,9910,2003,11198,2006,1932,644,1.0,0.0,121,2.0,15,5,7,14.0,0.3724924623966217,0.06059513986110687
7382110,7136762,5789816,11842,11275,2006,8251,1998,567,3591,0.0,0.0,3,10.0,6,4,63,532.0,0.5132603049278259,0.22800736129283905
7383091,5824029,4628215,11842,8328,1998,3995,1986,3514,7847,1.0,0.0,38,13.0,18,7,56,133.0,0.5199142694473267,0.2880834639072418
7382144,4923405,4228685,11842,5241,1990,1755,1980,6601,10087,0.0,1.0,10,7.0,2,3,1113,903.0,0.28335633873939514,0.1520339846611023
7380490,6408972,5934992,11842,9672,2002,8622,1999,2170,3220,0.0,0.0,9,7.0,13,4,7,1729.0,0.39475777745246887,0.13539400696754456
7382647,6778426,6738410,11842,10456,2004,10365,2004,1386,1477,1.0,0.0,3,4.0,3,16,287,63.0,0.4965553283691406,-0.0023003872483968735
7381249,6992051,4811378,11842,10988,2006,4814,1989,854,7028,0.5,0.0,1,24.0,7,4,854,315.0,0.4245099723339081,0.25358736515045166
7384924,6784161,4909253,11849,10470,2004,5192,1990,1379,6657,1.0,0.5,7,6.0,4,1,42,784.0,0.6965653300285339,0.06279262155294418
7386621,5790669,4594447,11849,8251,1998,3813,1986,3598,8036,0.5,0.0,9,5.0,4,1,105,5922.0,0.4265407919883728,-0.0220220685005188
7386339,6470207,6400528,11849,9791,2002,9651,2002,2058,2198,1.0,0.0,44,1.0,133,5,28,2198.0,0.2778470814228058,0.26982831954956055
7386473,5155857,4729467,11849,6130,1992,4450,1988,5719,7399,1.0,0.0,14,8.0,9,4,399,2051.0,0.30603596568107605,0.18927450478076935
7385477,5055968,4361817,11849,5759,1991,2525,1982,6090,9324,0.0,1.0,51,3.0,3,2,77,5495.0,0.2916254699230194,0.39983808994293213
7386931,6091169,6627600,11856,8965,2000,10134,2003,2891,1722,1.0,0.0,29,1.0,5,25,49,1722.0,0.4866864085197449,0.08242617547512054
7389100,4320536,5870155,11856,2266,1982,8440,1999,9590,3416,1.0,1.0,75,20.0,4,16,7,7.0,0.32809147238731384,0.19201210141181946
7387277,6237873,4769359,11856,9280,2001,4632,1988,2576,7224,1.0,0.0,11,4.0,3,1,336,161.0,0.6428465247154236,0.16334445774555206
7394459,6529183,4384671,11870,9924,2003,2700,1983,1946,9170,0.0,0.0,8,6.0,9,3,35,1827.0,0.47622206807136536,0.19985729455947876
7393557,4166876,5651324,11870,1342,1979,7880,1997,10528,3990,0.0,0.0,49,4.0,3,3,91,427.0,0.5204718112945557,0.08610842376947403
7394690,5313421,5866518,11870,6711,1994,8433,1999,5159,3437,0.0,0.0,166,6.0,18,6,7,224.0,0.41922953724861145,0.05804130807518959
7395383,6105099,4038989,11870,8993,2000,579,1977,2877,11291,1.0,0.0,6,10.0,20,1,49,378.0,0.5184652209281921,0.21635784208774567
7395249,6224542,4961216,11870,9252,2001,5388,1990,2618,6482,0.0,0.0,16,23.0,9,9,168,21.0,0.4602554440498352,0.4001671075820923
7393535,5968525,4316339,11870,8692,1999,2245,1982,3178,9625,0.5,0.0,4,10.0,7,1,126,875.0,0.5052388906478882,0.12720921635627747
7393813,6508306,6448958,11870,9882,2003,9749,2002,1988,2121,0.0,0.0,35,8.0,17,7,63,77.0,0.47633904218673706,0.09844907373189926
7393029,5492207,7172011,11870,7355,1996,11359,2007,4515,511,0.0,0.0,10,1.0,9,4,357,511.0,0.639954686164856,0.35824158787727356
7396512,4784834,4101820,11877,4702,1988,929,1978,7175,10948,1.0,0.0,4,8.0,2,2,1897,1498.0,0.4105980396270752,0.09288391470909119
7395708,6298879,4095120,11877,9413,2001,894,1978,2464,10983,0.0,0.0,2,10.0,6,1,84,504.0,0.34990546107292175,0.1055043563246727
7396210,6048173,6270549,11877,8867,2000,9350,2001,3010,2527,1.0,0.0,6,12.0,2,52,602,28.0,0.4273233115673065,0.12494336813688278
7396026,6123343,6134632,11877,9035,2000,9056,2000,2842,2821,1.0,0.0,6,5.0,14,8,210,1190.0,0.5168445706367493,0.348636269569397
7398115,4651746,6382420,11877,4100,1987,9623,2002,7777,2254,1.0,0.0,18,6.0,10,8,518,28.0,0.37040600180625916,0.07898547500371933
7395860,5585333,4198680,11877,7656,1996,1566,1980,4221,10311,0.0,0.0,27,9.0,12,5,21,4690.0,0.45231160521507263,0.08497459441423416
7398770,4683725,4266804,11884,4233,1987,1958,1981,7651,9926,0.0,0.0,19,5.0,3,1,105,350.0,0.6168004274368286,0.17115820944309235
7400274,5530845,4864567,11884,7481,1996,4996,1989,4403,6888,0.0,0.0,57,28.0,28,7,14,819.0,0.27974656224250793,0.261158287525177
7400128,6664847,4987793,11884,10211,2003,5507,1991,1673,6377,1.0,0.0,5,8.0,21,8,28,2079.0,0.5560621023178101,0.3322297930717468
7405444,5877070,4441304,11898,8461,1999,3022,1984,3437,8876,1.0,0.0,198,3.0,6,1,28,518.0,0.32583510875701904,0.3455869257450104
7406817,4890446,5984777,11905,5115,1990,8720,1999,6790,3185,1.0,1.0,17,8.0,2,2,602,84.0,0.8309107422828674,0.2964499592781067
7407811,5708247,5069531,11905,8048,1998,5815,1991,3857,6090,1.0,0.0,96,6.0,18,11,42,819.0,0.4829382300376892,0.3531329929828644
7406866,5367217,4592095,11905,6900,1994,3799,1986,5005,8106,0.0,0.0,40,11.0,14,1,91,1981.0,0.4015468657016754,0.2950516641139984
7407538,6149719,4942318,11905,9091,2000,5311,1990,2814,6594,0.5,0.0,27,17.0,28,7,56,2352.0,0.6029751896858215,0.15493781864643097
7406854,6469303,4735832,11905,9791,2002,4478,1988,2114,7427,1.0,0.0,21,19.0,13,8,84,1134.0,0.4272230565547943,0.1317741870880127
7409571,5832282,4091618,11905,8342,1998,880,1978,3563,11025,0.0,0.0,5,10.0,10,1,259,511.0,0.40801987051963806,0.3056052029132843
7407737,5017263,6681806,11905,5619,1991,10253,2004,6286,1652,0.0,0.0,11,3.0,4,5,1029,763.0,0.3808797001838684,0.1209198534488678
7410048,6085896,6340069,11912,8958,2000,9518,2002,2954,2394,0.5,0.0,5,2.0,6,3,588,2086.0,0.6411707401275635,0.17050562798976898
7411645,6226063,4756142,11912,9252,2001,4576,1988,2660,7336,1.0,0.0,2,2.0,2,3,133,4991.0,0.26765206456184387,0.17579621076583862
7411369,6531843,4013182,11912,9931,2003,446,1977,1981,11466,1.0,0.0,12,2.0,14,1,469,105.0,0.5702894926071167,0.04102782905101776
7412062,6704870,3977610,11912,10295,2004,243,1976,1617,11669,0.0,0.0,1,9.0,8,1,1617,5467.0,0.28707191348075867,0.16654452681541443
7412149,5973679,5077675,11912,8699,1999,5843,1991,3213,6069,0.0,0.0,41,14.0,16,3,7,1393.0,0.3883959650993347,0.18995210528373718
7415439,5917908,5949169,11919,8580,1999,8650,1999,3339,3269,0.0,0.0,13,1.0,11,3,119,3269.0,0.35598844289779663,0.11347829550504684
7414542,6553285,5102530,11919,9973,2003,5941,1992,1946,5978,0.0,0.0,4,3.0,6,13,84,259.0,0.321671724319458,0.08884689956903458
7415066,6865395,5139156,11919,10659,2005,6074,1992,1260,5845,0.0,0.0,12,5.0,11,7,7,175.0,0.29234829545021057,0.09666815400123596
7415530,6253264,4751897,11919,9308,2001,4555,1988,2611,7364,0.5,0.0,18,5.0,14,4,35,1050.0,0.5274124145507812,0.16020651161670685
7415617,5335346,5105044,11919,6788,1994,5948,1992,5131,5971,0.0,0.0,165,5.0,9,10,14,56.0,0.3149978518486023,0.06957049667835236
7413010,5501275,4542559,11919,7390,1996,3554,1985,4529,8365,1.0,0.0,117,5.0,11,1,14,5754.0,0.3555446267127991,0.20560896396636963
7414275,5327012,5006315,11919,6760,1994,5577,1991,5159,6342,1.0,0.0,21,5.0,1,3,70,1918.0,0.483409583568573,0.2253255546092987
7416437,6258085,4051127,11926,9322,2001,635,1977,2604,11291,0.0,0.0,16,3.0,18,1,21,3990.0,0.31308919191360474,0.2133989781141281
7418577,5835764,4468938,11926,8349,1998,3169,1984,3577,8757,1.0,0.0,25,8.0,3,4,35,294.0,0.5198392868041992,0.18187713623046875
7417782,6300154,7055662,11926,9413,2001,11114,2006,2513,812,0.0,0.0,7,1.0,8,14,28,812.0,0.5408838987350464,0.38294553756713867
7416557,6709456,4911094,11926,10309,2004,5199,1990,1617,6727,1.0,0.0,32,9.0,62,1,28,2086.0,0.3520994484424591,0.1734556406736374
7417310,5262927,6360603,11926,6529,1993,9581,2002,5397,2345,0.0,0.0,59,2.0,24,7,105,1400.0,0.4586222767829895,0.31872794032096863
7418959,5725282,4839768,11933,8104,1998,4912,1989,3829,7021,0.0,0.0,3,14.0,5,4,2751,196.0,0.5187621712684631,0.05710451677441597
7419570,6410097,4656554,11933,9672,2002,4114,1987,2261,7819,0.0,0.0,4,5.0,2,7,553,2135.0,0.38523244857788086,-0.003634069114923477
7421724,5570295,4100229,11933,7607,1996,922,1978,4326,11011,0.5,0.0,138,13.0,13,2,0,2128.0,0.2524714469909668,0.09687899053096771
7420796,6762925,5093937,11933,10421,2004,5913,1992,1512,6020,1.0,0.0,5,8.0,1,6,399,49.0,0.32398858666419983,0.23469418287277222
7419617,5673081,6956036,11933,7943,1997,10883,2005,3990,1050,0.0,0.0,6,2.0,5,13,224,525.0,0.13825030624866486,0.2088405340909958
7419947,4973422,6966640,11933,5444,1990,10918,2005,6489,1015,0.3333333333333333,0.0,35,1.0,1,5,497,1015.0,0.26464182138442993,0.19904093444347382
7423535,5483244,4082380,11940,7313,1996,824,1978,4627,11116,0.0,0.0,14,2.0,3,2,182,3675.0,0.4652441442012787,0.1453067809343338
7423465,6310653,5340255,11940,9434,2001,6809,1994,2506,5131,0.5,0.0,8,7.0,2,5,161,1771.0,0.4681665003299713,0.25724080204963684
7423269,6852974,5240029,11940,10631,2005,6452,1993,1309,5488,0.0,0.0,4,6.0,10,1,91,2954.0,0.36333855986595154,0.20060589909553528
7423002,5637654,4093141,11940,7831,1997,887,1978,4109,11053,0.0,0.0,5,6.0,21,1,1988,3402.0,0.4626285433769226,0.1929072141647339
7425770,7081700,4685248,11947,11163,2006,4240,1987,784,7707,0.5,0.0,1,5.0,6,5,784,2156.0,0.37662649154663086,0.23578128218650818
7426288,6118889,6925127,11947,9021,2000,10806,2005,2926,1141,1.0,0.0,14,1.0,7,14,105,1141.0,0.5797643661499023,0.27988797426223755
7425930,5549108,4497285,11947,7544,1996,3323,1985,4403,8624,0.0,0.0,84,12.0,31,5,231,133.0,0.30183690786361694,0.24679675698280334
7428644,5644784,5170322,11954,7852,1997,6186,1992,4102,5768,1.0,0.0,94,6.0,4,4,14,945.0,0.4004782438278198,0.3273865878582001
7427539,5728592,5362262,11954,8111,1998,6886,1994,3843,5068,1.0,1.0,13,6.0,13,2,329,1820.0,0.6189731955528259,0.010891436599195004
7426755,4817210,5413284,11954,4842,1989,7068,1995,7112,4886,1.0,0.0,21,4.0,3,10,427,2366.0,0.519385576248169,0.2657027840614319
7427013,5943247,4184202,11954,8636,1999,1475,1980,3318,10479,0.5,0.5,2,13.0,9,2,2373,2611.0,0.6714617013931274,0.26833346486091614
7428166,5978267,4217020,11954,8706,1999,1685,1980,3248,10269,1.0,0.0,13,9.0,8,2,42,1407.0,0.5588486790657043,0.35046514868736267
7430083,6437930,6451213,11961,9728,2002,9756,2002,2233,2205,1.0,0.0,3,3.0,3,12,14,196.0,0.3999677300453186,0.22389823198318481
7430561,6640249,4493471,11961,10162,2003,3302,1985,1799,8659,1.0,0.0,29,14.0,116,3,7,49.0,0.20826907455921173,0.15761294960975647
7429689,5702378,4210457,11961,8034,1997,1643,1980,3927,10318,1.0,0.0,33,19.0,4,2,196,203.0,0.6222063899040222,0.2788577377796173
7428812,6446482,4286863,11961,9749,2002,2070,1981,2212,9891,0.0,0.0,13,10.0,29,1,21,1078.0,0.5463539361953735,0.38650327920913696
7430073,6525866,7136074,11961,9917,2003,11275,2006,2044,686,0.5,0.0,20,1.0,36,6,7,686.0,0.8481289744377136,0.2919962406158447
7430201,4460993,5045975,11961,3120,1984,5724,1991,8841,6237,1.0,0.0,19,29.0,7,20,203,329.0,0.3968420624732971,0.24820749461650848
7433488,6310956,4359174,11968,9434,2001,2511,1982,2534,9457,1.0,0.0,35,14.0,4,5,161,630.0,0.5783336758613586,0.1293041706085205
7434191,6202182,5297843,11968,9203,2001,6662,1994,2765,5306,0.0,0.0,40,7.0,19,2,28,2310.0,0.26174476742744446,0.09100262820720673
7431613,6864462,5704716,11968,10659,2005,8041,1998,1309,3927,0.0,0.0,3,4.0,14,3,42,147.0,0.393539160490036,0.15064245462417603
7433498,7120278,4321762,11968,11240,2006,2280,1982,728,9688,1.0,0.0,5,9.0,2,3,161,252.0,0.1421838402748108,0.18549446761608124
7431771,4528214,4757614,11968,3477,1985,4583,1988,8491,7385,1.0,0.0,12,16.0,6,4,1323,231.0,0.42788952589035034,0.31188708543777466
7433406,4520356,5741303,11968,3435,1985,8146,1998,8533,3822,0.0,0.0,40,7.0,4,4,133,546.0,0.3253747522830963,0.0778462216258049
7434178,6874128,4155672,11968,10680,2005,1237,1979,1288,10731,0.0,0.0,2,6.0,4,1,77,3871.0,0.2323566973209381,0.27678388357162476
7433188,6459581,5382957,11968,9770,2002,6956,1995,2198,5012,0.5,0.0,29,5.0,28,6,77,742.0,0.5176780819892883,0.10173391550779343
7431719,6183434,4054834,11968,9168,2001,656,1977,2800,11312,1.0,0.0,41,7.0,17,1,7,6342.0,0.37304607033729553,0.24020826816558838
7437313,6553178,4744184,11975,9973,2003,4520,1988,2002,7455,0.0,0.0,40,7.0,24,2,35,3010.0,0.34448662400245667,0.26198524236679077
7435837,6716987,6824939,11975,10323,2004,10561,2004,1652,1414,0.5,0.0,3,6.0,9,16,84,112.0,0.40650227665901184,0.07038290798664093
7434988,5349859,4952916,11975,6844,1994,5353,1990,5131,6622,1.0,0.5,142,15.0,6,4,7,511.0,0.6076865196228027,0.41572269797325134
7437445,5617540,7111015,11975,7761,1997,11219,2006,4214,756,1.0,1.0,79,1.0,6,12,35,756.0,0.4576081931591034,0.21223287284374237
7436346,5592477,7011402,11975,7677,1997,11030,2006,4298,945,0.5,0.0,127,1.0,21,3,126,945.0,0.3992583751678467,0.12246637046337128
7438454,4389698,5044639,11982,2728,1983,5724,1991,9254,6258,1.0,0.0,56,1.0,2,1,91,6258.0,0.5399887561798096,0.2810199558734894
7438718,6110187,4955429,11982,9007,2000,5367,1990,2975,6615,1.0,0.0,71,7.0,28,4,0,1946.0,0.462830513715744,0.40169790387153625
7440132,6763343,5502469,11982,10421,2004,7390,1996,1561,4592,1.0,0.0,32,8.0,3,15,7,742.0,0.40671011805534363,0.1525600254535675
7441667,4645602,5801728,11989,4072,1987,8279,1998,7917,3710,0.5,0.0,35,9.0,13,4,630,84.0,0.5461469888687134,0.3650303781032562
7443388,6115762,5452904,11989,9014,2000,7208,1995,2975,4781,0.0,0.0,17,7.0,15,4,7,756.0,0.42970287799835205,0.348569393157959
7446700,7084810,4923745,11996,11170,2006,5241,1990,826,6755,1.0,0.0,2,5.0,4,4,196,742.0,0.6239829063415527,0.05734168365597725
7445282,6550856,5314282,11996,9973,2003,6718,1994,2023,5278,0.0,0.0,11,10.0,12,6,133,140.0,0.6419751048088074,0.2427264302968979
7447588,5999126,4870840,11996,8741,1999,5024,1989,3255,6972,0.0,0.0,69,6.0,5,3,0,70.0,0.19570092856884003,0.15035738050937653
7447172,6356795,3983977,11996,9567,2002,278,1976,2429,11718,0.0,0.0,5,7.0,2,1,217,3325.0,0.5673119425773621,0.14981906116008759
7447072,5644539,4716832,11996,7852,1997,4387,1988,4144,7609,1.0,0.0,54,13.0,16,4,0,84.0,0.9948087930679321,0.10568765550851822
7446410,5289062,4223012,11996,6627,1994,1720,1980,5369,10276,0.0,0.0,36,3.0,16,3,7,8148.0,0.20725584030151367,0.05835958942770958
7445639,6540786,4089659,11996,9952,2003,866,1978,2044,11130,1.0,0.0,2,2.0,3,4,476,10115.0,0.487464040517807,0.08173871040344238
7449407,6204200,4927969,12003,9210,2001,5255,1990,2793,6748,1.0,0.0,24,3.0,5,2,56,1862.0,0.3831372857093811,0.20461857318878174
7450295,5499037,4444095,12003,7376,1996,3036,1984,4627,8967,0.0,0.0,62,31.0,5,3,42,329.0,0.36075714230537415,0.1314825862646103
7451106,5970475,5815960,12003,8692,1999,8314,1998,3311,3689,1.0,0.0,168,8.0,30,2,0,91.0,0.4735547602176666,0.29148009419441223
7452411,4597781,4038954,12010,3834,1986,579,1977,8176,11431,1.0,0.0,42,3.0,3,1,112,4368.0,0.4572281837463379,0.19357310235500336
7451765,6592594,4235079,12010,10057,2003,1790,1980,1953,10220,0.5,0.0,15,14.0,11,2,35,532.0,0.6904597878456116,0.40890565514564514
7454754,7249176,4378247,12010,11527,2007,2644,1983,483,9366,1.0,0.0,3,2.0,13,3,56,7609.0,0.37644410133361816,0.31852084398269653
7451506,5335384,4559003,12010,6795,1994,3638,1985,5215,8372,0.0,0.0,40,6.0,6,7,987,1246.0,0.3247619867324829,0.19984707236289978
7452668,5756291,5904981,12010,8181,1998,8538,1999,3829,3472,0.5,0.0,36,2.0,2,5,35,798.0,0.3690420687198639,-0.0007340834126807749
7452382,7344708,4107369,12010,11765,2008,957,1978,245,11053,0.0,0.0,1,3.0,6,1,245,9982.0,0.6816831827163696,0.4124913513660431
7456969,4934816,4433124,12017,5283,1990,2973,1984,6734,9044,1.0,0.0,53,3.0,6,2,175,854.0,0.5160362720489502,0.16859224438667297
7455617,4756211,4085734,12017,4576,1988,845,1978,7441,11172,1.0,0.0,84,6.0,4,2,0,2821.0,0.4528580605983734,0.3087671399116516
7456723,6922128,6015060,12017,10799,2005,8783,2000,1218,3234,1.0,0.0,2,4.0,7,6,903,1057.0,0.3924610912799835,0.12788328528404236
7455134,5908077,5769814,12017,8552,1999,8209,1998,3465,3808,1.0,0.0,18,5.0,35,14,147,910.0,0.6450710892677307,0.08181403577327728
7458101,6212410,3984044,12017,9224,2001,278,1976,2793,11739,0.3333333333333333,0.0,9,16.0,9,1,182,105.0,0.2829535901546478,0.1459205001592636
7458763,7422406,6845373,12024,11940,2008,10610,2005,84,1414,0.0,0.0,1,3.0,87,10,84,665.0,0.6130735278129578,0.10249214619398117
7461286,5576645,3983000,12024,7628,1996,271,1976,4396,11753,0.0,0.0,86,4.0,8,1,98,336.0,0.32345500588417053,-0.06321147829294205
7460503,5519706,4718551,12024,7446,1996,4394,1988,4578,7630,1.0,0.0,77,14.0,1,5,35,973.0,0.5017651915550232,0.271382212638855
7461539,5695925,4402321,12031,8013,1997,2805,1983,4018,9226,0.5,0.0,5,5.0,9,1,154,2772.0,0.15692758560180664,0.12604399025440216
7462915,6025280,5683608,12031,8811,2000,7978,1997,3220,4053,1.0,0.0,75,12.0,3,71,0,42.0,0.4205131232738495,0.2741844952106476
